일자|시간|구분,공급량
2019-01-30 16 A,1835.6301102885802
2019-01-30 17 A,1911.8280091085685
2019-01-30 18 A,2193.859326463062
2019-01-30 19 A,2568.1785304560317
2019-01-30 20 A,2641.9323418521612
2019-01-30 21 A,2574.4642835971395
2019-01-30 22 A,2521.203496530571
2019-01-30 23 A,2405.586784056936
2019-01-30 24 A,2251.2446333096223
2019-01-31 01 A,1984.810162216973
2019-01-31 02 A,1715.8886660257074
2019-01-31 03 A,1589.273392878317
2019-01-31 04 A,1645.1922177089443
2019-01-31 05 A,1853.6595589363128
2019-01-31 06 A,2008.6443832440232
2019-01-31 07 A,2310.2890637194087
2019-01-31 08 A,2824.822710977217
2019-01-31 09 A,2936.0153404494113
2019-01-31 10 A,2714.031418834328
2019-01-31 11 A,2556.5896811933662
2019-01-31 12 A,2333.8496631649305
2019-01-31 13 A,2157.6415039024973
2019-01-31 14 A,2041.8056002127096
2019-01-31 15 A,1898.151933605793
2019-01-31 16 A,1820.4185473373182
2019-01-31 17 A,1893.210436417719
2019-01-31 18 A,2149.5707248500194
2019-01-31 19 A,2512.619888674869
2019-01-31 20 A,2595.010337268589
2019-01-31 21 A,2529.368674735114
2019-01-31 22 A,2471.7021655749995
2019-01-31 23 A,2356.6348587969287
2019-01-31 24 A,2206.01921017204
2019-02-01 01 A,1953.196747479643
2019-02-01 02 A,1687.75930625087
2019-02-01 03 A,1563.2934166660511
2019-02-01 04 A,1624.424567919099
2019-02-01 05 A,1843.9489560790562
2019-02-01 06 A,1990.5502462777322
2019-02-01 07 A,2279.02634945655
2019-02-01 08 A,2797.9393246374666
2019-02-01 09 A,2896.652790949613
2019-02-01 10 A,2681.9201085809495
2019-02-01 11 A,2512.0670325467554
2019-02-01 12 A,2299.685238507521
2019-02-01 13 A,2123.0158267141023
2019-02-01 14 A,2021.95239335695
2019-02-01 15 A,1889.8152144768787
2019-02-01 16 A,1825.4401845221278
2019-02-01 17 A,1912.4634863293911
2019-02-01 18 A,2151.9257428648366
2019-02-01 19 A,2503.259211897899
2019-02-01 20 A,2560.1461706413584
2019-02-01 21 A,2506.200778991454
2019-02-01 22 A,2422.778930370977
2019-02-01 23 A,2336.8989626663406
2019-02-01 24 A,2213.9774312849395
2019-02-02 01 A,2007.5394078596764
2019-02-02 02 A,1751.36873325391
2019-02-02 03 A,1613.8963589625037
2019-02-02 04 A,1675.1375541984912
2019-02-02 05 A,1847.710466592649
2019-02-02 06 A,1893.3773065442651
2019-02-02 07 A,1941.0138354960186
2019-02-02 08 A,2190.535425967691
2019-02-02 09 A,2421.6119594858633
2019-02-02 10 A,2492.9801738079964
2019-02-02 11 A,2431.3357426591865
2019-02-02 12 A,2242.0818793497924
2019-02-02 13 A,2057.384469805299
2019-02-02 14 A,1934.4342754316715
2019-02-02 15 A,1821.9111501836476
2019-02-02 16 A,1771.7837726390744
2019-02-02 17 A,1836.1722446233493
2019-02-02 18 A,2112.0387541675836
2019-02-02 19 A,2460.3329080573676
2019-02-02 20 A,2451.216220578519
2019-02-02 21 A,2329.288138582033
2019-02-02 22 A,2243.670410192643
2019-02-02 23 A,2188.284171929923
2019-02-02 24 A,2081.2645328638446
2019-02-03 01 A,1898.4373012729452
2019-02-03 02 A,1679.430546711838
2019-02-03 03 A,1559.8426306224019
2019-02-03 04 A,1618.2593238773347
2019-02-03 05 A,1782.813452197177
2019-02-03 06 A,1817.7359156324483
2019-02-03 07 A,1854.1817712180455
2019-02-03 08 A,2056.538715169512
2019-02-03 09 A,2299.558720255214
2019-02-03 10 A,2388.428479279615
2019-02-03 11 A,2330.422178892296
2019-02-03 12 A,2131.951122676124
2019-02-03 13 A,1952.6941009851303
2019-02-03 14 A,1858.373584120267
2019-02-03 15 A,1769.938152026568
2019-02-03 16 A,1732.5867038325223
2019-02-03 17 A,1824.5560870180102
2019-02-03 18 A,2113.8023476308467
2019-02-03 19 A,2481.046872948419
2019-02-03 20 A,2498.5341517277884
2019-02-03 21 A,2399.56882197534
2019-02-03 22 A,2314.0272461595137
2019-02-03 23 A,2198.449216201013
2019-02-03 24 A,2065.532903371694
2019-02-04 01 A,1821.8051886288918
2019-02-04 02 A,1575.70240619539
2019-02-04 03 A,1495.9155780433007
2019-02-04 04 A,1581.522493671565
2019-02-04 05 A,1803.1153335691345
2019-02-04 06 A,1977.8133384832486
2019-02-04 07 A,2317.8994318137193
2019-02-04 08 A,2819.608118418566
2019-02-04 09 A,2931.3670978803952
2019-02-04 10 A,2737.643767716203
2019-02-04 11 A,2573.8432398223845
2019-02-04 12 A,2347.480057278335
2019-02-04 13 A,2163.453778929653
2019-02-04 14 A,2052.934424637363
2019-02-04 15 A,1909.4739692606593
2019-02-04 16 A,1825.8982897433493
2019-02-04 17 A,1894.9151713666727
2019-02-04 18 A,2146.794456024523
2019-02-04 19 A,2501.3697779363965
2019-02-04 20 A,2600.9546245089196
2019-02-04 21 A,2561.9384721485467
2019-02-04 22 A,2513.1349840175035
2019-02-04 23 A,2389.686579444048
2019-02-04 24 A,2230.4153960581907
2019-02-05 01 A,1984.5729807942585
2019-02-05 02 A,1732.1168640262838
2019-02-05 03 A,1614.5601147309412
2019-02-05 04 A,1684.1957442558905
2019-02-05 05 A,1884.8388851028135
2019-02-05 06 A,2005.732039619902
2019-02-05 07 A,2273.3513021967124
2019-02-05 08 A,2744.4344748931453
2019-02-05 09 A,2903.9067416593853
2019-02-05 10 A,2712.5881508785233
2019-02-05 11 A,2495.4245509949815
2019-02-05 12 A,2262.6689441609915
2019-02-05 13 A,2087.590728595611
2019-02-05 14 A,1981.6778584661067
2019-02-05 15 A,1831.0425305339995
2019-02-05 16 A,1730.3052832212825
2019-02-05 17 A,1789.2354186431974
2019-02-05 18 A,2043.1424269007866
2019-02-05 19 A,2435.2784757706077
2019-02-05 20 A,2549.5408389085515
2019-02-05 21 A,2480.863248322317
2019-02-05 22 A,2434.508007203347
2019-02-05 23 A,2329.778867999519
2019-02-05 24 A,2192.2304935460315
2019-02-06 01 A,1948.4495318726085
2019-02-06 02 A,1702.9926602065511
2019-02-06 03 A,1571.7363626372485
2019-02-06 04 A,1626.1211673194152
2019-02-06 05 A,1825.6386874577956
2019-02-06 06 A,1933.9829553156992
2019-02-06 07 A,2179.112069944307
2019-02-06 08 A,2648.18719376193
2019-02-06 09 A,2739.6559724914796
2019-02-06 10 A,2574.4428661467646
2019-02-06 11 A,2430.8521920092307
2019-02-06 12 A,2228.056386606634
2019-02-06 13 A,2060.8464389894098
2019-02-06 14 A,1962.7308160299845
2019-02-06 15 A,1843.2015041642392
2019-02-06 16 A,1770.6548031710834
2019-02-06 17 A,1846.8113637981776
2019-02-06 18 A,2108.445326126899
2019-02-06 19 A,2463.578059234227
2019-02-06 20 A,2544.4865606552976
2019-02-06 21 A,2467.502740659588
2019-02-06 22 A,2422.325662053322
2019-02-06 23 A,2313.826408733872
2019-02-06 24 A,2163.8456654320917
2019-02-07 01 A,1882.2034144152112
2019-02-07 02 A,1609.1825723217712
2019-02-07 03 A,1485.8442320084696
2019-02-07 04 A,1546.4387445440448
2019-02-07 05 A,1772.4404317226408
2019-02-07 06 A,1937.0669522381518
2019-02-07 07 A,2267.4893130527207
2019-02-07 08 A,2826.1830454094625
2019-02-07 09 A,2898.059842786436
2019-02-07 10 A,2639.6273587945175
2019-02-07 11 A,2485.59357815141
2019-02-07 12 A,2259.7543294738307
2019-02-07 13 A,2108.5522260511607
2019-02-07 14 A,1996.1123761150584
2019-02-07 15 A,1849.2609093868903
2019-02-07 16 A,1759.6363129408842
2019-02-07 17 A,1837.9743349318505
2019-02-07 18 A,2104.2483584528454
2019-02-07 19 A,2491.5487081857036
2019-02-07 20 A,2606.283536244833
2019-02-07 21 A,2568.3520100377837
2019-02-07 22 A,2519.2029326028314
2019-02-07 23 A,2413.843552536906
2019-02-07 24 A,2253.0741235009737
2019-02-08 01 A,1995.6478019766146
2019-02-08 02 A,1721.257252792681
2019-02-08 03 A,1579.959629125466
2019-02-08 04 A,1642.2126259537526
2019-02-08 05 A,1855.9080757953366
2019-02-08 06 A,2010.575849313575
2019-02-08 07 A,2315.0611604976175
2019-02-08 08 A,2806.3742608847506
2019-02-08 09 A,2904.078016594709
2019-02-08 10 A,2675.5244399128715
2019-02-08 11 A,2523.2229759902384
2019-02-08 12 A,2323.994482901204
2019-02-08 13 A,2170.4380221917754
2019-02-08 14 A,2062.717738769721
2019-02-08 15 A,1915.98285333216
2019-02-08 16 A,1815.5721131202677
2019-02-08 17 A,1874.1126924385221
2019-02-08 18 A,2100.1518635476964
2019-02-08 19 A,2423.076035867831
2019-02-08 20 A,2499.3315881233416
2019-02-08 21 A,2425.6512189529394
2019-02-08 22 A,2343.930540930158
2019-02-08 23 A,2244.9529164094383
2019-02-08 24 A,2128.0668400462137
2019-02-09 01 A,1936.0689653503305
2019-02-09 02 A,1702.2810388200407
2019-02-09 03 A,1575.1392157182854
2019-02-09 04 A,1620.2211053794422
2019-02-09 05 A,1783.0342103149183
2019-02-09 06 A,1849.7690897465222
2019-02-09 07 A,1908.0538321293175
2019-02-09 08 A,2159.1729443869253
2019-02-09 09 A,2404.2146993174106
2019-02-09 10 A,2476.399695695782
2019-02-09 11 A,2401.6887665163213
2019-02-09 12 A,2201.269288238083
2019-02-09 13 A,1997.26266213536
2019-02-09 14 A,1870.9252253913187
2019-02-09 15 A,1758.4223024416194
2019-02-09 16 A,1705.875823979105
2019-02-09 17 A,1769.138413988127
2019-02-09 18 A,2042.0194673976603
2019-02-09 19 A,2374.9915326311584
2019-02-09 20 A,2346.855466034173
2019-02-09 21 A,2237.7651510351134
2019-02-09 22 A,2157.4323982982323
2019-02-09 23 A,2107.196566951985
2019-02-09 24 A,2010.2981610488928
2019-02-10 01 A,1831.9731860766044
2019-02-10 02 A,1616.341749426574
2019-02-10 03 A,1499.2743383198458
2019-02-10 04 A,1550.1344003986069
2019-02-10 05 A,1712.9352834100628
2019-02-10 06 A,1738.7894685028807
2019-02-10 07 A,1779.6679283579379
2019-02-10 08 A,1976.427849132619
2019-02-10 09 A,2223.5699324545703
2019-02-10 10 A,2307.21400196605
2019-02-10 11 A,2244.1528246185744
2019-02-10 12 A,2052.5889231966803
2019-02-10 13 A,1880.2309679124412
2019-02-10 14 A,1789.407840519033
2019-02-10 15 A,1694.8220504426129
2019-02-10 16 A,1662.5591261620145
2019-02-10 17 A,1755.099932038922
2019-02-10 18 A,2044.6668242363553
2019-02-10 19 A,2417.630145013899
2019-02-10 20 A,2456.4548644054157
2019-02-10 21 A,2367.9189476065894
2019-02-10 22 A,2294.426916183073
2019-02-10 23 A,2183.891224617956
2019-02-10 24 A,2037.0829204012748
2019-02-11 01 A,1784.1920037473924
2019-02-11 02 A,1525.824260947205
2019-02-11 03 A,1452.105691741312
2019-02-11 04 A,1552.7970577107185
2019-02-11 05 A,1806.2487834132905
2019-02-11 06 A,1946.4593552054034
2019-02-11 07 A,2330.1718772915287
2019-02-11 08 A,2845.5325649112574
2019-02-11 09 A,2885.9569941571526
2019-02-11 10 A,2674.472857271201
2019-02-11 11 A,2509.2204276260395
2019-02-11 12 A,2275.0169354258505
2019-02-11 13 A,2115.6912838418984
2019-02-11 14 A,1988.2689054946143
2019-02-11 15 A,1840.3650722058248
2019-02-11 16 A,1766.9243562201918
2019-02-11 17 A,1827.2702067891194
2019-02-11 18 A,2065.7432092425065
2019-02-11 19 A,2464.083579297661
2019-02-11 20 A,2571.4160045232393
2019-02-11 21 A,2554.628692816781
2019-02-11 22 A,2501.1987557514176
2019-02-11 23 A,2379.3757469612374
2019-02-11 24 A,2208.7973427720817
2019-02-12 01 A,1935.5903644775915
2019-02-12 02 A,1665.3800790285857
2019-02-12 03 A,1536.9755201621288
2019-02-12 04 A,1609.6441602011892
2019-02-12 05 A,1834.7943580301767
2019-02-12 06 A,1970.107262049596
2019-02-12 07 A,2303.672470244106
2019-02-12 08 A,2833.18237118984
2019-02-12 09 A,2929.0128179117637
2019-02-12 10 A,2704.5862706232265
2019-02-12 11 A,2540.6971427438148
2019-02-12 12 A,2329.7570656194257
2019-02-12 13 A,2171.586531689856
2019-02-12 14 A,2063.9283869349406
2019-02-12 15 A,1923.0201831255833
2019-02-12 16 A,1837.6370446486742
2019-02-12 17 A,1909.421485089375
2019-02-12 18 A,2154.4242254355595
2019-02-12 19 A,2504.7571288229256
2019-02-12 20 A,2604.006985585561
2019-02-12 21 A,2544.143447013211
2019-02-12 22 A,2499.8738793210828
2019-02-12 23 A,2378.7699769625324
2019-02-12 24 A,2234.0043947431113
2019-02-13 01 A,1975.6607149581769
2019-02-13 02 A,1714.8437285974514
2019-02-13 03 A,1580.397154139922
2019-02-13 04 A,1645.2265089898888
2019-02-13 05 A,1850.6562293876862
2019-02-13 06 A,1997.1342872988102
2019-02-13 07 A,2312.578618737149
2019-02-13 08 A,2842.8637032344386
2019-02-13 09 A,2907.1793793131155
2019-02-13 10 A,2675.1752018439834
2019-02-13 11 A,2519.9066688541006
2019-02-13 12 A,2301.7659424199983
2019-02-13 13 A,2132.34169588456
2019-02-13 14 A,2005.8155116013472
2019-02-13 15 A,1857.6187533218238
2019-02-13 16 A,1778.9403271924791
2019-02-13 17 A,1859.141730954508
2019-02-13 18 A,2105.6204850860454
2019-02-13 19 A,2456.9939434546422
2019-02-13 20 A,2560.13937870408
2019-02-13 21 A,2493.4617942037444
2019-02-13 22 A,2448.20838643177
2019-02-13 23 A,2332.5086851340857
2019-02-13 24 A,2176.2600308127003
2019-02-14 01 A,1909.3908433678653
2019-02-14 02 A,1644.661211757561
2019-02-14 03 A,1527.6916893477598
2019-02-14 04 A,1593.8884338758803
2019-02-14 05 A,1812.7956675391265
2019-02-14 06 A,1954.4053292876683
2019-02-14 07 A,2270.875458771864
2019-02-14 08 A,2800.5794325661846
2019-02-14 09 A,2812.3604461281584
2019-02-14 10 A,2568.89171418739
2019-02-14 11 A,2431.3923498981108
2019-02-14 12 A,2227.3964374777024
2019-02-14 13 A,2081.7691316333876
2019-02-14 14 A,1955.2342755035306
2019-02-14 15 A,1813.8666090754698
2019-02-14 16 A,1723.4947436573802
2019-02-14 17 A,1805.0836584480696
2019-02-14 18 A,2083.211224826203
2019-02-14 19 A,2512.4977808894428
2019-02-14 20 A,2621.2970280712243
2019-02-14 21 A,2570.229304886836
2019-02-14 22 A,2517.046333327049
2019-02-14 23 A,2409.5723026289706
2019-02-14 24 A,2253.3427879186765
2019-02-15 01 A,1995.8136035402931
2019-02-15 02 A,1723.6717667374862
2019-02-15 03 A,1602.6074087716472
2019-02-15 04 A,1664.257196571872
2019-02-15 05 A,1895.1124821829362
2019-02-15 06 A,2041.4598890619304
2019-02-15 07 A,2321.6445125339983
2019-02-15 08 A,2857.117531159839
2019-02-15 09 A,2902.247864426589
2019-02-15 10 A,2629.944588765279
2019-02-15 11 A,2454.902924905424
2019-02-15 12 A,2248.322526130464
2019-02-15 13 A,2082.4128626081692
2019-02-15 14 A,1976.028901894648
2019-02-15 15 A,1828.1390403188009
2019-02-15 16 A,1763.383791423878
2019-02-15 17 A,1833.9566084464586
2019-02-15 18 A,2064.202964319552
2019-02-15 19 A,2439.613539328372
2019-02-15 20 A,2530.4972821517244
2019-02-15 21 A,2480.018204268559
2019-02-15 22 A,2399.5810455269266
2019-02-15 23 A,2318.6120094248
2019-02-15 24 A,2192.402054979164
2019-02-16 01 A,1981.9373868136345
2019-02-16 02 A,1723.2746546916785
2019-02-16 03 A,1584.3371884597768
2019-02-16 04 A,1637.2198407749581
2019-02-16 05 A,1819.199007285125
2019-02-16 06 A,1865.7404473597262
2019-02-16 07 A,1933.6886851865486
2019-02-16 08 A,2192.8483769971376
2019-02-16 09 A,2400.9098117521175
2019-02-16 10 A,2437.782555770956
2019-02-16 11 A,2355.0542023028274
2019-02-16 12 A,2174.2062620550396
2019-02-16 13 A,1988.4978716663022
2019-02-16 14 A,1862.2439687425199
2019-02-16 15 A,1754.181992198789
2019-02-16 16 A,1701.4265106517037
2019-02-16 17 A,1762.7690685759494
2019-02-16 18 A,2024.8265040932738
2019-02-16 19 A,2368.6664485135325
2019-02-16 20 A,2389.1168461478073
2019-02-16 21 A,2267.643652522017
2019-02-16 22 A,2182.032812549414
2019-02-16 23 A,2123.1550656824948
2019-02-16 24 A,2015.6578049651853
2019-02-17 01 A,1833.570058415947
2019-02-17 02 A,1606.8593334011766
2019-02-17 03 A,1486.6492430618368
2019-02-17 04 A,1542.603926140613
2019-02-17 05 A,1708.3840251603929
2019-02-17 06 A,1734.241297840851
2019-02-17 07 A,1769.3770935465272
2019-02-17 08 A,1982.5558452421774
2019-02-17 09 A,2217.392425109965
2019-02-17 10 A,2280.002111813863
2019-02-17 11 A,2208.921112798297
2019-02-17 12 A,2021.311080310623
2019-02-17 13 A,1848.203318828048
2019-02-17 14 A,1757.6435329708665
2019-02-17 15 A,1665.8258618017271
2019-02-17 16 A,1630.2690189518598
2019-02-17 17 A,1715.6150037784123
2019-02-17 18 A,1981.9909269419823
2019-02-17 19 A,2342.7212184299196
2019-02-17 20 A,2375.0167685497036
2019-02-17 21 A,2277.116037301318
2019-02-17 22 A,2205.3729855852944
2019-02-17 23 A,2090.998517356419
2019-02-17 24 A,1949.3710356424258
2019-02-18 01 A,1701.8768158805576
2019-02-18 02 A,1456.0583765606505
2019-02-18 03 A,1375.4133367824027
2019-02-18 04 A,1472.0421337361754
2019-02-18 05 A,1717.497328751349
2019-02-18 06 A,1863.3164393525658
2019-02-18 07 A,2237.8904433605417
2019-02-18 08 A,2754.9878712349087
2019-02-18 09 A,2783.8569039294553
2019-02-18 10 A,2560.937128256154
2019-02-18 11 A,2415.5568211754385
2019-02-18 12 A,2199.9411904939925
2019-02-18 13 A,2043.9226298131878
2019-02-18 14 A,1921.628390468736
2019-02-18 15 A,1774.8225007902886
2019-02-18 16 A,1691.6676997698587
2019-02-18 17 A,1749.31997783158
2019-02-18 18 A,1981.8298743673477
2019-02-18 19 A,2358.0199285006724
2019-02-18 20 A,2476.234327669541
2019-02-18 21 A,2440.936577316097
2019-02-18 22 A,2392.1699727516107
2019-02-18 23 A,2273.4683063272887
2019-02-18 24 A,2113.526801435616
2019-02-19 01 A,1851.9707431501201
2019-02-19 02 A,1593.6927674263213
2019-02-19 03 A,1476.5211589163523
2019-02-19 04 A,1535.4883795273354
2019-02-19 05 A,1754.0010378131572
2019-02-19 06 A,1894.6076952674107
2019-02-19 07 A,2211.423400302734
2019-02-19 08 A,2718.5363556945417
2019-02-19 09 A,2756.1431505373366
2019-02-19 10 A,2522.2673622080392
2019-02-19 11 A,2329.946694452018
2019-02-19 12 A,2122.8300404366437
2019-02-19 13 A,1974.5592553620143
2019-02-19 14 A,1846.4842152707736
2019-02-19 15 A,1697.1055419321983
2019-02-19 16 A,1595.0630838961688
2019-02-19 17 A,1646.2611908872107
2019-02-19 18 A,1881.9528342611147
2019-02-19 19 A,2271.772198640247
2019-02-19 20 A,2395.305934599688
2019-02-19 21 A,2336.8518456632255
2019-02-19 22 A,2305.9102026014184
2019-02-19 23 A,2198.3065903179086
2019-02-19 24 A,2049.4377294435108
2019-02-20 01 A,1786.6957064550024
2019-02-20 02 A,1522.064359800666
2019-02-20 03 A,1394.6838216757797
2019-02-20 04 A,1453.8079991550298
2019-02-20 05 A,1668.667873348874
2019-02-20 06 A,1787.2243010598368
2019-02-20 07 A,2076.301493956567
2019-02-20 08 A,2611.6369462539506
2019-02-20 09 A,2604.8183330989405
2019-02-20 10 A,2337.2356196789497
2019-02-20 11 A,2189.393428728419
2019-02-20 12 A,1998.5969443944737
2019-02-20 13 A,1876.911277391361
2019-02-20 14 A,1766.5153038065205
2019-02-20 15 A,1652.7075539506875
2019-02-20 16 A,1575.4161240889455
2019-02-20 17 A,1631.1531232364982
2019-02-20 18 A,1858.3846540113161
2019-02-20 19 A,2268.3574812496618
2019-02-20 20 A,2379.170544255408
2019-02-20 21 A,2309.398412719434
2019-02-20 22 A,2274.37911302849
2019-02-20 23 A,2160.2600159217154
2019-02-20 24 A,2014.4200773732668
2019-02-21 01 A,1765.1042470462517
2019-02-21 02 A,1511.685093167627
2019-02-21 03 A,1393.9123361688532
2019-02-21 04 A,1454.2564356548412
2019-02-21 05 A,1679.5488974458099
2019-02-21 06 A,1807.0333902551083
2019-02-21 07 A,2100.080702995794
2019-02-21 08 A,2611.2059316764453
2019-02-21 09 A,2647.48222027704
2019-02-21 10 A,2395.8752473934715
2019-02-21 11 A,2226.693899915621
2019-02-21 12 A,2022.243492960865
2019-02-21 13 A,1874.3922105336828
2019-02-21 14 A,1758.9583655199149
2019-02-21 15 A,1621.7683708223876
2019-02-21 16 A,1542.5728587312924
2019-02-21 17 A,1600.2603906316253
2019-02-21 18 A,1827.41297822133
2019-02-21 19 A,2216.842269549069
2019-02-21 20 A,2327.218363110187
2019-02-21 21 A,2273.3642077320246
2019-02-21 22 A,2229.3360293471524
2019-02-21 23 A,2119.4333568824427
2019-02-21 24 A,1967.5525886068385
2019-02-22 01 A,1732.9556018532853
2019-02-22 02 A,1490.0843621955037
2019-02-22 03 A,1393.0124288882587
2019-02-22 04 A,1454.4696720756824
2019-02-22 05 A,1671.383182006054
2019-02-22 06 A,1802.6389391368812
2019-02-22 07 A,2075.4066763520605
2019-02-22 08 A,2586.300454851486
2019-02-22 09 A,2620.742969970759
2019-02-22 10 A,2398.6461279051396
2019-02-22 11 A,2218.3227850338453
2019-02-22 12 A,2001.4360948333353
2019-02-22 13 A,1845.9865753012232
2019-02-22 14 A,1727.727372314831
2019-02-22 15 A,1573.7740958917063
